City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,edinburgh of the seven seas,-37.0676,-12.3116,10.03,60,84,8.45,SH,1722983648
1,nar'yan-mar,67.6713,53.087,5.43,85,20,3.33,RU,1722983649
2,kenai,60.5544,-151.2583,16.68,93,100,3.09,US,1722983651
3,puerto natales,-51.7236,-72.4875,-1.75,93,75,0.0,CL,1722983541
4,lihue,21.9789,-159.3672,28.19,71,75,6.69,US,1722983653
5,grytviken,-54.2811,-36.5092,-8.62,72,25,3.48,GS,1722983654
6,waitangi,-43.9535,-176.5597,9.9,92,0,0.45,NZ,1722983655
7,los zacatones,22.95,-102.05,27.51,26,21,4.3,MX,1722983656
8,uzgen,40.7699,73.3007,22.16,40,1,2.62,KG,1722983658
9,stanley,54.868,-1.6985,13.77,80,0,3.6,GB,1722983629
10,akureyri,65.6835,-18.0878,9.96,87,75,4.63,IS,1722983661
11,tafuna,-14.3358,-170.72,27.97,74,75,5.66,AS,1722983662
12,klyuchi,52.2667,79.1667,19.48,78,93,2.98,RU,1722983663
13,wloszczowa,50.8526,19.9659,15.78,75,5,1.19,PL,1722983665
14,magaramkent,41.6159,48.348,23.18,69,0,2.6,RU,1722983666
15,nago,26.5881,127.9761,30.64,82,46,2.63,JP,1722983667
16,ushuaia,-54.8,-68.3,-2.19,74,0,2.06,AR,1722983668
17,kudat,6.8837,116.8477,23.96,94,100,0.0,MY,1722983669
18,adamstown,-25.066,-130.1015,18.88,64,37,4.58,PN,1722983670
19,blackmans bay,-43.0167,147.3167,12.51,68,98,1.34,AU,1722983673
20,iqaluit,63.7506,-68.5145,9.85,66,75,2.06,CA,1722983674
21,bekovo,52.4663,43.712,17.32,66,37,0.95,RU,1722983675
22,tianshui,34.5439,105.6897,21.94,89,100,1.28,CN,1722983676
23,magadan,59.5667,150.8,10.06,92,100,2.57,RU,1722983677
24,dharchula,29.85,80.5333,16.06,98,98,0.23,IN,1722983678
25,bonthe,7.5264,-12.505,25.27,81,100,3.83,SL,1722983680
26,vilyuysk,63.7553,121.6247,12.1,67,2,3.77,RU,1722983594
27,laojunmiao,39.8333,97.7333,21.43,33,0,2.19,CN,1722983682
28,camabatela,-8.1881,15.375,16.17,70,3,1.7,AO,1722983683
29,bandarbeyla,9.4942,50.8122,24.81,82,5,13.16,SO,1722983684
30,bethel,41.3712,-73.414,23.53,78,77,0.89,US,1722983660
31,carnarvon,-24.8667,113.6333,20.39,63,54,3.78,AU,1722983686
32,mount isa,-20.7333,139.5,13.87,51,3,4.63,AU,1722983688
33,masterton,-40.9597,175.6575,9.94,66,0,1.96,NZ,1722983689
34,aras-asan,8.8908,126.3033,26.2,86,100,2.82,PH,1722983690
35,port-aux-francais,-49.35,70.2167,2.48,82,62,5.38,TF,1722983691
36,cradock,-32.1642,25.6192,11.47,23,2,2.94,ZA,1722983692
37,albany,42.6001,-73.9662,21.23,97,94,2.14,US,1722983630
38,santiago de cuba,20.0247,-75.8219,31.06,74,40,2.06,CU,1722983694
39,port mathurin,-19.6833,63.4167,22.57,73,11,5.1,MU,1722983696
40,uturoa,-16.7333,-151.4333,25.89,86,16,8.07,PF,1722983698
41,georgetown,5.4112,100.3354,26.96,83,20,2.57,MY,1722983408
42,tiksi,71.6872,128.8694,10.69,83,100,2.94,RU,1722983700
43,punta arenas,-53.15,-70.9167,-0.94,93,75,3.09,CL,1722983702
44,bikenibeu village,1.3673,173.1241,30.98,70,20,2.06,KI,1722983703
45,ulanhot,46.0833,122.0833,23.37,72,49,1.43,CN,1722983704
46,atafu village,-8.5421,-172.5159,28.03,78,91,6.57,TK,1722983705
47,leua,48.2156,18.6071,19.16,63,0,1.78,SK,1722983706
48,mont-laurier,46.5501,-75.4993,21.79,66,99,0.83,CA,1722983531
49,bredasdorp,-34.5322,20.0403,9.08,91,0,1.28,ZA,1722983709
50,san antonio de pale,-1.4014,5.6325,22.82,77,93,5.41,GQ,1722983710
51,ariquemes,-9.9133,-63.0408,28.54,36,61,1.07,BR,1722983711
52,anadyr,64.75,177.4833,6.28,70,75,5.0,RU,1722983712
53,kulunda,52.566,78.9385,19.09,82,96,3.1,RU,1722983713
54,buncrana,55.1333,-7.45,13.87,97,12,3.32,IE,1722983714
55,hengchun,22.0042,120.7439,29.08,77,99,5.07,TW,1722983716
56,remire-montjoly,4.9167,-52.2667,26.02,94,40,1.54,GF,1722983717
57,emerald,-23.5333,148.1667,13.52,94,100,4.68,AU,1722983718
58,salinas,36.6777,-121.6555,34.29,55,0,6.69,US,1722983412
59,tarija,-21.5355,-64.7296,22.95,40,40,5.14,BO,1722983721
60,port elizabeth,-33.918,25.5701,10.17,93,0,1.54,ZA,1722983722
61,pollenca,39.8768,3.0163,26.55,59,0,3.49,ES,1722983724
62,cabo san lucas,22.8909,-109.9124,25.17,88,100,5.14,MX,1722983530
63,storkow,52.25,13.9333,20.08,68,0,2.35,DE,1722983726
64,peace river,56.2501,-117.286,22.17,52,20,1.54,CA,1722983727
65,mahibadhoo,3.7833,72.9667,28.02,75,100,2.93,MV,1722983728
66,trincomalee,8.5711,81.2335,27.04,80,100,5.19,LK,1722983729
67,papatowai,-46.5619,169.4708,10.78,56,65,2.65,NZ,1722983730
68,bilibino,68.0546,166.4372,8.4,52,14,1.26,RU,1722983732
69,isangel,-19.55,169.2667,22.06,73,40,2.57,VU,1722983733
70,bontang,0.1333,117.5,25.28,87,100,2.18,ID,1722983734
71,tazacorte,28.629,-17.9293,22.54,91,75,6.69,ES,1722983735
72,borisoglebskiy,57.2586,39.1508,13.41,96,23,2.21,RU,1722983736
73,tweed heads,-28.1817,153.547,18.87,72,40,2.57,AU,1722983737
74,ust-nera,64.5667,143.2,10.28,87,100,2.09,RU,1722983535
75,nova sintra,14.8667,-24.7167,25.58,85,100,7.25,CV,1722983740
76,dolinsk,47.35,142.8,23.0,69,10,1.86,RU,1722983741
77,gadzhiyevo,69.2551,33.3362,12.41,55,7,4.15,RU,1722983742
78,levuka,50.1834,-105.4011,23.85,57,75,9.26,CA,1722983743
79,takab,36.4009,47.1133,22.03,24,0,1.05,IR,1722983744
80,qaqortoq,60.7167,-46.0333,8.67,98,100,0.66,GL,1722983745
81,college,64.8569,-147.8028,26.99,44,75,2.06,US,1722983747
82,daru,-9.0763,143.2092,25.08,85,95,6.69,PG,1722983748
83,gisborne,-38.6533,178.0042,11.2,63,7,1.65,NZ,1722983749
84,puerto ayora,-0.7393,-90.3518,21.98,89,56,3.13,EC,1722983750
85,ozu,33.5,132.55,30.66,73,3,1.01,JP,1722983751
86,crockett,31.3182,-95.4566,34.79,49,40,0.0,US,1722983752
87,bridlington,54.0831,-0.1919,16.75,75,32,0.45,GB,1722983753
88,ilulissat,69.2167,-51.1,9.01,71,8,1.54,GL,1722983755
89,smithers,54.7804,-127.1743,27.18,28,20,2.06,CA,1722983756
90,grand baie,-20.0182,57.5802,19.69,84,2,0.89,MU,1722983757
91,sutherlin,43.3901,-123.3126,30.6,27,0,1.79,US,1722983681
92,jieshi,22.8134,115.8257,28.43,83,6,1.33,CN,1722983759
93,mili,6.0815,171.735,27.49,74,97,2.43,MH,1722983760
94,sitka,57.0531,-135.33,15.94,82,75,2.06,US,1722983761
95,longyearbyen,78.2186,15.6401,8.91,93,75,2.06,SJ,1722983763
96,bardejov,49.2918,21.2727,15.11,76,0,1.74,SK,1722983764
97,el sauzal de rodriguez,31.9,-116.6833,24.68,63,58,1.84,MX,1722983765
98,zouerate,22.7187,-12.4521,34.4,17,4,4.55,MR,1722983766
99,sarangani,5.4033,125.4636,28.6,73,100,3.64,PH,1722983767
100,ulety,51.3572,112.4849,16.41,63,3,0.17,RU,1722983768
101,invercargill,-46.4,168.35,9.45,78,92,3.13,NZ,1722983769
102,chibougamau,49.9168,-74.3659,17.79,45,75,5.14,CA,1722983539
103,hermanus,-34.4187,19.2345,9.89,84,0,1.46,ZA,1722983772
104,codrington,-38.2667,141.9667,8.67,90,51,5.15,AU,1722983773
105,birao,10.2849,22.7882,21.96,93,97,1.85,CF,1722983774
106,belyy yar,53.6039,91.3903,14.94,88,0,1.0,RU,1722983775
107,stolac,43.0844,17.9575,24.88,51,1,2.72,BA,1722983777
108,kodiak,57.79,-152.4072,12.73,100,100,5.66,US,1722983778
109,al ghayzah,16.2079,52.176,24.5,92,80,2.22,YE,1722983779
110,egilsstadir,65.2653,-14.3948,10.95,76,20,4.12,IS,1722983780
111,necochea,-38.5473,-58.7368,10.62,98,100,5.11,AR,1722983781
112,malango,-2.9627,119.9001,19.9,98,69,0.52,ID,1722983782
113,huicheng,23.0385,116.2899,27.67,85,7,0.23,CN,1722983783
114,kalmunai,7.4167,81.8167,26.73,79,93,2.2,LK,1722983785
115,hotan,37.0997,79.9269,21.5,69,100,4.11,CN,1722983786
116,saint john,45.2727,-66.0677,20.57,73,75,4.12,CA,1722983787
117,wellington,-41.2866,174.7756,11.81,79,25,7.72,NZ,1722983788
118,okhotsk,59.3833,143.3,10.7,85,100,3.54,RU,1722983789
119,utrik,11.2278,169.8474,28.39,78,86,5.68,MH,1722983790
120,paracuru,-3.41,-39.0306,26.73,84,9,6.6,BR,1722983791
121,new plymouth,-39.0667,174.0833,9.62,100,43,3.3,NZ,1722983793
122,vorgashor,67.5833,63.95,4.06,78,7,3.47,RU,1722983794
123,isafjordur,66.0755,-23.124,6.56,95,100,2.26,IS,1722983795
124,ulladulla,-35.35,150.4667,11.78,50,5,1.38,AU,1722983796
125,wailua homesteads,22.0669,-159.378,27.64,71,75,6.69,US,1722983798
126,vitoria da conquista,-14.8661,-40.8394,15.94,95,94,2.27,BR,1722983706
127,heroica caborca,30.7167,-112.15,34.19,42,24,10.47,MX,1722983612
128,medvezh'yegorsk,62.9167,34.4667,9.05,91,30,2.31,RU,1722983803
129,castillos,-34.1667,-53.8333,16.4,97,100,4.59,UY,1722983804
130,port lincoln,-34.7333,135.8667,10.87,71,5,5.94,AU,1722983774
131,khandyga,62.6667,135.6,11.25,91,100,1.83,RU,1722983806
132,bubaque,11.2833,-15.8333,26.2,85,100,7.62,GW,1722983808
133,port alfred,-33.5906,26.891,14.06,72,0,3.54,ZA,1722983809
134,aasiaat,68.7098,-52.8699,3.64,96,78,3.3,GL,1722983810
135,siwa oasis,29.2041,25.5195,30.81,42,1,4.66,EG,1722983811
136,luganville,-15.5333,167.1667,24.96,62,99,6.48,VU,1722983812
137,bel ombre,-4.6167,55.4167,24.91,88,75,6.69,SC,1722983813
138,sagar,23.8333,78.7167,23.81,93,100,4.4,IN,1722983815
139,jamestown,42.097,-79.2353,19.8,100,100,4.63,US,1722983697
140,naxos,37.1056,25.3764,26.15,67,0,0.89,GR,1722983585
141,lindisfarne,-42.8333,147.35,13.33,63,40,6.69,AU,1722983805
142,margaret river,-33.95,115.0667,15.24,70,61,11.23,AU,1722983820
143,konarka,19.9,86.1167,25.22,91,100,6.18,IN,1722983821
144,yellowknife,62.456,-114.3525,20.29,51,20,4.12,CA,1722983823
145,yelizovo,53.1873,158.3805,13.08,100,75,2.0,RU,1722983816
146,yuzhno-kurilsk,44.0306,145.8556,17.91,99,100,2.07,RU,1722983825
147,bamboo flat,11.7,92.7167,26.05,89,100,1.03,IN,1722983827
148,shalqar,47.8333,59.6,26.66,42,64,1.64,KZ,1722983828
149,balkanabat,39.5108,54.3671,34.77,14,26,9.14,TM,1722983830
150,diapaga,12.0708,1.7889,23.81,91,51,4.66,BF,1722983831
151,afaahiti,-17.75,-149.2833,27.93,84,9,9.47,PF,1722983832
152,sinan,34.8262,126.1086,27.06,84,28,1.64,KR,1722983833
153,whitehorse,60.7161,-135.0538,27.79,25,0,6.71,CA,1722983834
154,kirriemuir,56.674,-3.0034,14.13,85,50,3.23,GB,1722983835
155,hamilton,39.1834,-84.5333,34.38,54,0,4.63,US,1722983466
156,nahiyat ash shinafiyah,31.5874,44.6602,35.44,12,0,4.73,IQ,1722983838
157,mejit,10.2753,170.8646,28.44,77,89,5.75,MH,1722983839
158,weno,7.4515,151.8468,28.97,84,100,1.54,FM,1722983840
159,sinabang,2.4803,96.3801,23.71,95,100,1.85,ID,1722983841
160,mar del plata,-38.0023,-57.5575,12.01,99,100,5.66,AR,1722983828
161,west island,-12.1568,96.8225,25.99,78,20,7.2,CC,1722983845
162,flying fish cove,-10.4217,105.6791,23.82,94,100,4.63,CX,1722983846
163,dapa,9.7594,126.0531,28.15,77,98,2.39,PH,1722983847
164,oyama,36.3,139.8,30.88,67,100,1.8,JP,1722983582
165,enewetak,11.3474,162.3373,28.64,77,60,4.99,MH,1722983849
166,hadibu,12.65,54.0333,24.99,78,26,8.1,YE,1722983850
167,fort wellington,6.4,-57.6,26.85,79,4,3.63,GY,1722983851
168,monistrol-sur-loire,45.2833,4.1667,21.57,92,68,0.06,FR,1722983853
169,jales,-20.2689,-50.5458,23.75,34,0,3.28,BR,1722983600
170,batticaloa,7.7102,81.6924,26.69,83,100,2.97,LK,1722983855
171,whitecourt,54.1502,-115.6855,18.58,63,75,1.54,CA,1722983856
172,hirara,24.8,125.2833,28.92,100,100,6.69,JP,1722983857
173,kill devil hills,36.0307,-75.676,25.01,95,40,2.57,US,1722983860
174,mezhdurechensk,53.6942,88.0603,13.9,98,83,1.42,RU,1722983861
175,haffouz,35.6324,9.6762,26.57,61,0,0.99,TN,1722983862
176,tahoua,14.8888,5.2692,24.1,71,99,10.94,NE,1722983863
177,tambopata,-12.7333,-69.1833,28.94,70,0,2.06,PE,1722983864
178,sheksna,59.21,38.5107,13.67,98,93,2.3,RU,1722983865
179,palikir - national government center,6.9248,158.1611,30.41,74,75,0.0,FM,1722983866
180,quibdo,5.6947,-76.6611,32.19,62,40,0.0,CO,1722983868
181,smara,26.7384,-11.6719,22.5,57,0,6.21,EH,1722983869
182,port saint john's,-31.6229,29.5448,14.32,68,0,1.96,ZA,1722983870
183,grantsville,40.5999,-112.4644,38.84,16,0,6.17,US,1722983871
184,tolanaro,-25.0319,46.9987,22.04,83,75,5.14,MG,1722983872
185,ruayer,43.0537,-5.5502,16.0,96,94,2.77,ES,1722983873
186,buka,40.8108,69.1986,21.05,33,0,3.55,UZ,1722983874
187,ormara,25.2088,64.6357,27.99,85,100,6.88,PK,1722983877
188,skovorodino,53.9833,123.9167,16.98,68,99,1.59,RU,1722983878
189,borba,-4.3878,-59.5939,29.11,38,52,0.95,BR,1722983879
190,selfoss,63.9331,-20.9971,11.14,90,91,3.45,IS,1722983880
191,taoudenni,22.6783,-3.9836,39.25,15,12,4.79,ML,1722983882
192,micheweni,-4.9667,39.8333,24.71,82,4,4.36,TZ,1722983883
193,east ballina,-28.8667,153.5833,15.44,69,97,4.51,AU,1722983884
194,avarua,-21.2078,-159.775,25.03,78,75,2.06,CK,1722983885
195,kerikeri,-35.2268,173.9474,12.91,65,26,1.15,NZ,1722983887
196,labrador city,52.9463,-66.9114,11.95,62,40,4.63,CA,1722983889
197,broome,42.2506,-75.833,21.76,91,75,3.6,US,1722983890
198,howard springs,-12.497,131.047,23.82,84,14,4.17,AU,1722983891
199,grand falls-windsor,48.9332,-55.6649,19.17,65,53,5.87,CA,1722983892
200,vernon,50.2581,-119.2691,32.09,20,1,1.34,CA,1722983893
201,khorixas,-20.3667,14.9667,14.91,43,4,0.44,NA,1722983894
202,hithadhoo,-0.6,73.0833,27.54,74,17,1.1,MV,1722983895
203,bangolo,7.0069,-7.475,21.73,99,98,1.14,CI,1722983897
204,baoro,5.6667,15.9667,19.46,96,96,1.23,CF,1722983898
205,new paltz,41.7476,-74.0868,23.79,80,55,4.21,US,1722983899
206,papao,-17.75,-149.55,28.82,79,0,10.34,PF,1722983900
207,petropavlovsk-kamchatsky,53.0452,158.6483,12.33,100,75,2.0,RU,1722983901
208,touros,-5.1989,-35.4608,24.2,82,20,6.67,BR,1722983902
209,gua musang,4.8823,101.9644,21.74,99,100,0.77,MY,1722983903
210,solnechnyy,50.7214,136.6319,23.84,80,95,1.21,RU,1722983905
211,isla mujeres,21.2311,-86.731,31.03,68,100,2.14,MX,1722983906
212,berdigestyakh,62.0989,126.6992,14.34,74,0,3.36,RU,1722983907
213,lazaro cardenas,17.9583,-102.2,29.86,68,83,4.57,MX,1722983908
214,quirihue,-36.2833,-72.5333,3.61,94,25,1.34,CL,1722983618
215,raja,8.4596,25.678,21.87,86,100,1.72,SS,1722983910
216,dursunlu,36.1628,36.1597,25.7,79,2,3.29,TR,1722983911
217,ribeira grande,38.5167,-28.7,24.32,83,10,3.13,PT,1722983913
218,colonia,50.9333,6.95,23.3,77,0,0.51,DE,1722983914
219,jayapura,-2.5333,140.7,26.66,88,98,2.09,ID,1722983915
220,coquimbo,-29.9533,-71.3436,12.85,72,0,4.12,CL,1722983388
221,anton lizardo,19.05,-95.9833,31.23,74,99,3.28,MX,1722983917
222,sao joao da barra,-21.6403,-41.0511,23.05,83,0,10.31,BR,1722983918
223,kingsford,-33.924,151.2275,11.0,79,0,3.09,AU,1722983919
224,lebu,-37.6167,-73.65,7.04,77,42,2.16,CL,1722983921
225,kiunga,-6.1219,141.2906,23.46,97,100,2.11,PG,1722983922
226,susuman,62.7833,148.1667,8.93,77,100,2.14,RU,1722983923
227,olonkinbyen,70.9221,-8.7187,6.03,99,100,4.71,SJ,1722983924
228,arkhangel'sk,64.5401,40.5433,11.06,93,20,3.0,RU,1722983850
229,kapuskasing,49.4169,-82.4331,20.05,45,75,4.12,CA,1722983926
230,zhaoyuan,37.3592,120.3964,25.41,88,16,1.16,CN,1722983928
231,vytegra,61.0064,36.4481,13.8,94,95,1.22,RU,1722983929
232,kirensk,57.7853,108.1119,17.26,61,25,0.78,RU,1722983930
233,noosa heads,-26.3833,153.15,17.28,72,46,5.0,AU,1722983931
234,cidreira,-30.1811,-50.2056,16.86,95,97,9.21,BR,1722983932
235,nyurba,63.2842,118.3319,12.44,67,16,2.45,RU,1722983933
236,cranbourne west,-38.1022,145.2517,11.71,74,94,3.58,AU,1722983935
237,constantia,44.1833,28.65,17.61,86,11,4.66,RO,1722983936
238,pallattur,10.15,78.8,25.35,77,100,1.56,IN,1722983937
239,chui,-33.6971,-53.4616,16.37,97,100,7.04,UY,1722983760
240,bogotol,56.2078,89.5342,14.27,98,100,1.85,RU,1722983939
241,nekrasovskoye,57.6766,40.3657,13.94,94,40,1.0,RU,1722983940
242,tura,25.5198,90.2201,24.1,97,100,2.33,IN,1722983942
243,howrah,22.5892,88.3103,28.0,94,40,1.54,IN,1722983943
244,minas de matahambre,22.5887,-83.9447,29.5,70,73,3.33,CU,1722983944
245,sagua la grande,22.8067,-80.0756,33.55,66,93,3.49,CU,1722983945
246,antsiranana,-12.2787,49.2917,21.66,81,10,5.72,MG,1722983946
247,bima,-8.4667,118.7167,23.75,88,34,1.23,ID,1722983947
248,san patricio,28.017,-97.5169,34.05,48,31,6.06,US,1722983949
249,katsuura,35.1333,140.3,26.84,89,98,3.78,JP,1722983950
250,talnakh,69.4865,88.3972,11.53,64,8,5.12,RU,1722983951
251,udachny,66.4167,112.4,10.18,65,57,1.01,RU,1722983952
252,zahedan,29.4963,60.8629,24.95,20,0,2.06,IR,1722983953
253,macenta,8.5435,-9.471,20.72,99,98,1.45,GN,1722983954
254,bijie,27.3125,105.2942,18.67,96,57,2.68,CN,1722983955
255,hashtrud,37.4779,47.0508,22.17,56,0,2.14,IR,1722983957
256,sao jose da coroa grande,-8.8978,-35.1478,24.0,79,9,4.69,BR,1722983958
257,selendi,38.7444,28.8678,22.77,44,0,1.8,TR,1722983959
258,arish,31.1316,33.7984,24.1,73,0,0.0,EG,1722983960
259,ilomantsi,62.6716,30.9328,11.5,84,8,2.15,FI,1722983961
260,port moresby,-9.4431,147.1797,26.68,69,20,2.57,PG,1722983962
261,la ronge,55.1001,-105.2842,21.14,43,75,6.69,CA,1722983964
262,turochak,52.2576,87.1224,13.76,95,84,1.3,RU,1722983965
263,ghormach,35.7306,63.7826,26.25,19,0,2.41,AF,1722983966
264,covington,39.0837,-84.5086,34.73,54,0,4.63,US,1722983715
265,nyrob,60.733,56.7202,11.78,79,99,2.6,RU,1722983968
266,hirekerur,14.4667,75.3833,21.34,93,100,3.32,IN,1722983969
267,chubbuck,42.9208,-112.4661,35.94,21,0,4.63,US,1722983970
268,uyuni,-20.4597,-66.825,4.5,40,76,9.93,BO,1722983972
269,vrangel',42.7297,133.0839,22.52,92,96,2.16,RU,1722983973
270,st. paul,44.9444,-93.0933,25.43,47,0,4.12,US,1722983763
271,flin flon,54.7682,-101.865,16.91,67,100,5.14,CA,1722983975
272,aykhal,66.0,111.5,10.55,66,26,0.44,RU,1722983976
273,conde,-7.2597,-34.9075,23.7,88,0,3.09,BR,1722983977
274,alice springs,-23.7,133.8833,3.75,93,2,0.0,AU,1722983979
275,red bluff,40.1785,-122.2358,41.51,9,0,5.14,US,1722983980
276,shimoda,34.6667,138.95,26.72,76,80,2.12,JP,1722983981
277,horki,54.2861,30.9842,15.3,93,100,0.98,BY,1722983983
278,kayangel,8.0823,134.7173,28.82,75,100,4.23,PW,1722983984
279,jianguang,28.1938,115.7836,26.75,71,14,0.65,CN,1722983985
280,filipstad,59.7124,14.1683,15.28,86,88,0.16,SE,1722983987
281,mil'kovo,55.6078,37.7956,18.13,68,13,1.73,RU,1722983988
282,buta,2.7858,24.73,22.12,90,100,0.29,CD,1722983989
283,'ain el hadjar,34.7585,0.1453,25.63,26,32,2.63,DZ,1722983990
284,la romana,18.4273,-68.9728,31.2,66,20,5.14,DO,1722983991
285,pavlovsk,50.4578,40.1081,17.95,68,73,1.43,RU,1722983992
286,luderitz,-26.6481,15.1594,12.18,79,13,1.31,NA,1722983993
287,kloulklubed,7.0419,134.2556,28.28,75,100,5.36,PW,1722983995
288,kupang,-10.1667,123.5833,26.32,78,20,5.66,ID,1722983996
289,chamical,-30.36,-66.314,11.34,56,5,3.01,AR,1722983997
290,thyolo,-16.0678,35.1405,13.98,83,0,2.31,MW,1722983998
291,dudinka,69.4058,86.1778,7.18,71,0,8.91,RU,1722983999
292,carloforte,39.145,8.3058,24.33,73,0,3.83,IT,1722984000
293,charters towers,-20.1,146.2667,19.97,74,2,2.06,AU,1722983772
